,weather,winemaking_quality,wine_quality
94,3.028144260698366,5.757401673749964,4.896056939663244
95,6.204131477135729,8.179398168914572,6.28812631764919
96,3.1243354542034645,6.33439111476766,5.560878435832541
97,5.284979231836667,7.630069806304926,6.019060922392478
98,5.602905532268456,8.738652428001345,5.451529020709396
99,3.958018720825355,7.3471529444330805,5.563125293334399
100,4.29629579554199,6.384788667892202,5.018408803570893
101,4.266607564632905,7.047621906282109,4.790615070188805
102,3.6548823160474626,8.52866776848069,5.4423581697783785
103,6.044864163235895,6.790184886578779,6.4908811310060806
104,5.747204887109745,8.551350072442613,5.409099457994673
105,4.297165637704135,7.447395290719387,5.316515658493123
106,3.9885820247182875,7.616714069772835,5.015247338868732
107,4.22715163432554,6.918779872091904,5.937269032061213
108,4.518341908893743,6.096179207512749,5.624105286312615
109,4.5785111450965195,6.438482789432723,4.7059850164774275
110,5.370820322815762,6.305618722934617,5.580983917932884
111,6.151902385335488,7.553138182783926,5.841321595163093
112,5.008130059725831,8.09922744841011,4.695883112506262
113,5.239531533756009,5.854903457103415,6.406224820171448
114,4.065080322289986,7.682157071432349,5.8500364641097855
115,5.597830793648069,7.519023950114883,6.0877934862645695
116,5.2512720036108576,6.067174725816359,6.082539140700109
117,4.757076695185087,6.22459949240362,5.320319283413986
118,7.533818315164215,7.4474974554372215,7.321569393978516
119,6.308986049356811,7.453581917518703,6.33348521080291
120,5.1752487148306106,6.043680773243325,6.025607282078932
121,7.029647856778053,6.3253222651986745,7.614858528229358
122,4.514717591423136,6.859753827270647,5.2974195137920175
123,4.116355680866379,4.8695324620845355,6.361530052122683
124,8.133955079774045,8.649367898596047,6.719425716811261
125,6.008064399689452,9.223423464070889,6.01059000760863
126,4.698404330217127,6.290253317915358,5.423207058164285
127,3.003534831093788,7.432893230346517,4.710474109552689
128,6.2941295296190765,8.050693318206068,6.513802284302552
129,4.809465293672057,6.3933182724597275,5.2359967893242265
130,3.4452650099212225,3.239809254407499,5.113814923144024
131,4.088539249723926,7.793382891572677,4.218868244227732
132,3.355742175651736,5.7249232442522,5.041476938702689
133,2.785595446073507,6.580646739575218,3.87007220748717
134,4.211643857470442,5.780501704053253,6.272412796938776
135,5.053255771211701,5.67323100166951,6.640307857464515
136,2.2877958366577538,4.446717477149828,4.4329813736486665
137,4.415319147618733,7.532524167728489,5.580799470980853
138,5.250320831270552,7.1366573353580325,5.740477685260817
139,5.082132385313285,4.466780740309236,6.400220461946372
140,3.4084433348269463,5.274407051666013,6.69348158038757
141,6.046372950060379,6.9058519712243225,6.304126793486179
142,5.755173455747805,7.885981335858468,5.596207394773949
143,4.878076964428269,5.493192325366996,5.377664901242825
144,3.138818791969514,5.526400402768621,4.545920898830108
145,5.954783377825676,5.389642706436099,6.853436429786127
146,7.682189367995212,8.436769361994783,7.161891287885355
147,7.434741747143493,7.802132466705501,6.906041608931541
148,3.3427806417691412,4.201671466123369,5.617875975872232
149,5.59556000657838,6.216678213853835,6.301711506440924
150,5.081972458319449,6.553602119369864,6.457522649557224
151,4.589169093692774,4.871673395164487,4.908281629774899
152,5.766837023810151,5.873725675232258,6.6067468110019085
153,5.115088366851204,8.263332355883993,5.199567576587379
154,5.541027803936701,6.618099990922068,7.122244140360903
155,4.172323594021511,3.9168345687472588,4.938983059988203
156,4.902276379951955,7.295143725527235,5.50546571966367
157,5.883723010206085,7.585099492325765,6.280559849516211
158,3.274650602739257,3.470664037975169,5.4027853316740195
159,3.961686764953995,7.114576387620571,5.2539795816332155
160,3.9051986779158048,5.352136830439143,5.021294654569559
161,4.603753902534603,7.620820418669178,5.059664797291332
162,6.45167622427228,7.657499028177362,7.342525381499134
163,2.5933025599710446,6.226606917820923,4.7376096067540185
164,5.184655503210336,9.524065072838136,5.160291887002729
165,4.260876628707837,5.081596944571692,5.471894508686843
166,5.551539323638314,9.460500156647612,5.244528129096649
167,5.52032631088517,7.197049667964102,5.448708432345122
168,4.691307770864608,5.209855789740937,6.014340877619167
169,6.1231023730344365,8.71225616918804,6.68442852285252
170,7.053037909241125,8.855710315608993,6.297624812455452
171,4.086823208631119,5.646877522548316,6.000756262493298
172,5.220310928021947,7.371843144106295,6.373369923250856
173,7.2741348697140875,7.5947835412327915,6.738672027727762
174,5.052174387319997,7.3007964657449715,5.322674158258779
175,5.345871197316339,8.691852344730751,5.532735525316711
176,5.388071052669356,7.139051838326283,5.805235901480101
177,6.339914331557292,9.560073619953508,6.280321462978278
178,6.185938477339017,7.281839490710001,5.549450651316443
179,3.819169775999703,4.471172673121723,5.477159216544715
180,5.3306242436290185,7.148494271303332,5.83121115223162
181,5.011078095509499,6.314134840360351,6.7954870635218665
182,5.771488046613183,8.024148335842321,5.417919565538354
183,4.387965695834538,7.334310012726424,4.718463996408746
184,4.651533239762719,7.131240301733612,5.1015639444875225
185,5.207478427682846,8.644988129160016,5.8034770247685135
186,4.705058304162695,5.833075922597708,5.410761539088012
187,5.028548862968687,7.4701091686441154,4.943129069455582
188,4.666787419360949,5.750436923573809,6.310791342789279
189,3.1576592081951045,4.427781654777932,4.990964984801046
190,5.086483792126347,7.884347153598424,6.390654492852222
191,4.360430228533819,7.176896836452029,5.4659339162306635
192,5.209529114224677,9.279546397293977,5.395292066584566
193,5.74810347370144,7.315628676621199,4.883956995075771
194,6.181413827918032,5.150516310532858,7.467192005646765
195,6.512780943286498,7.913691652202905,6.642774418977276
196,5.825855075064365,7.643492388068569,6.613593965190641
197,6.215251483722068,7.2069060911568394,6.720982196292475
198,6.749509842012644,6.710457803942656,6.776462919834004
199,5.156830530460164,7.5380592810708755,6.1311512348789865
200,4.217108082603514,6.429639879123402,6.368082784788865
201,1.8951072763531314,6.694742344228358,4.9406685370904375
202,6.455976021041862,9.37526874845191,5.653281075366745
203,5.415291850005575,6.694330062859407,5.089503029120019
204,4.952575660692804,6.000963767301026,6.570813172526809
205,4.692614214278068,7.2514870242055105,4.899404474259546
206,6.336979313486932,7.964494502439213,5.9876236407864765
207,4.981597435787354,5.48112439802053,5.34893051323825
208,4.043171345386657,5.510911729072238,5.018061877319835
209,3.654445389684569,6.155837257093319,5.887653336971575
210,5.488260298094624,7.624044790268851,5.542600982124309
211,3.483333322290203,4.295678621048436,4.919500769443272
212,5.890347075694293,7.47656934769405,5.97775133265081
213,4.264960670235848,7.081353761017373,5.14876201735169
214,4.4922592216326045,6.125145142207592,4.902548405469228
215,4.729889137219544,8.401945724044873,5.966406465862588
216,2.2292039545570295,6.170827987805308,5.042629085144751
217,4.1805802154445875,7.58422443974462,4.750415616332079
218,3.956470559551875,6.84959953996381,5.732307556497417
219,6.11579859042558,8.4876098217046,5.982906479505609
220,5.472947341936159,9.535021712772052,4.801784316257953
221,5.753348842456234,8.112021102495284,6.117189406707893
222,5.950100326609604,6.043541882387977,6.851679099719779
223,5.07455645768681,7.100169365264511,5.168996060921555
224,6.656328006101866,8.538302330803631,5.922495749305255
225,5.384844570913349,7.354565751425583,5.179311139163703
226,5.010594566294003,6.3107041549983345,6.584402607869314
227,3.389891487510985,6.9179110755038575,4.36826530901808
228,5.0688693065377075,7.575222955658933,5.610526066638312
229,4.558914671161333,6.320462569482664,5.031911634776688
230,4.370975784572275,6.341339534324338,4.472286064652742
231,3.1690099117519877,5.242141298707133,5.171818405724166
232,5.9297304429250035,7.075724985946744,6.029119735674086
233,4.99592003161961,5.06053146578026,7.391019623999711
234,3.9515336537410786,9.253097120702753,4.482180209465953
235,5.1007485742913214,7.202889895047052,5.853282962326106
236,5.239758243171456,7.791128975141983,6.817060549701646
237,4.663591861771158,6.901719898730765,5.646778290938913
238,3.743850138546259,6.836678858501439,5.046110016999865
239,5.704719497052826,6.91772694558453,5.452213114857764
240,4.350575149336881,4.754430302513253,5.845011264399378
241,6.691112025766482,8.113981403071143,6.394876776400341
242,5.788828586158511,5.223810215925647,6.499626815987866
243,7.345877365812476,8.62147399586987,6.503943932796638
244,4.184591733835372,6.714038630854366,4.717111462170811
245,5.594694376728605,9.233915740796656,5.069950509937048
246,3.808933102057125,3.991083296873805,5.943741076129177
247,3.924523488457095,4.336589143625044,5.779368076673786
248,4.98028090030094,7.20507490044529,5.102430695960821
249,6.271593237406634,9.083484344844283,5.4918982442461255
250,3.7001655526015806,6.581505376931237,5.678007290768461
251,6.0663704051415825,8.853835509769457,5.268712179520025
252,5.292576477853527,6.750214732890937,6.018474164732118
253,6.868832189608953,7.8475283345904465,7.106703550218425
254,6.029150885513949,7.634515641449761,5.892966852621697
255,4.212573737144687,8.171252136006903,5.013910992645449
256,6.607342276865692,8.754843990735571,6.605003315061287
257,4.641105196882371,7.685188829470109,5.506483028274258
258,5.861217450520479,8.081213583374396,5.238879696407373
259,5.760929406707519,9.056822368533428,5.316977096058287
260,4.296727848007114,5.750865120264834,5.718703801864017
261,3.0576286875286796,3.3954891082105725,5.714637159998095
262,5.941705782892253,9.752677939265714,6.001774284877735
263,7.253823743311065,7.868033004553563,6.9291332459007
264,4.892568381885292,7.527614783359442,5.390496655451601
265,5.997903915419083,7.787605028115289,6.625559624829453
266,4.998734628620578,6.04055092763412,6.705423097352932
267,5.76035065325074,6.435884325256772,7.225215521259861
268,7.366127541450542,8.856771582374401,6.630519650248488
269,3.4479472930479984,6.7575349877188415,6.395793538917927
270,3.784082430387574,6.999852033549676,4.288163667457642
271,3.3392777714915436,5.74218112393781,5.6715348326274
272,5.86822216460411,7.563417097007484,6.398999153154669
273,4.947120101697872,6.559573499061218,5.565747462735154
274,5.746377543396476,9.589401062765976,4.489178654997719
275,5.184085652236489,5.598256570399223,6.241659210009773
276,5.555628137055475,7.002021936136509,6.355924891471897
277,6.61143894182767,8.085853966984407,5.5993394636912
278,5.364346061274003,7.83707341080342,5.842522100771386
279,3.4588341878782507,5.125598958284606,5.584430264639823
280,5.778490424467136,9.257172202238817,4.722866514546416
281,6.69053099345619,7.611407426600646,6.547826266530316
282,3.6550953655236533,5.815332699021494,5.584185627448276
283,6.97712483735141,8.528645159394316,5.829521097707088
284,4.741459379861028,7.0844543697918425,5.574705156781694
285,4.436954502279583,7.296384479548241,5.660654448229413
286,4.506117984491249,6.280964482481085,6.387565571934869
287,5.703177695872024,7.833373915551257,5.5939841472943455
288,4.6994337433863125,8.097691496771276,5.016648125878459
289,4.711180707639376,7.500526270122096,4.812682832622801
290,3.2917255677624446,6.167619552553003,4.715267221115242
291,5.676083810167206,6.535788165202867,5.939828228078597
292,4.724361626603307,7.35774985045469,5.210747637862188
293,5.071343689884859,7.075910293769439,5.080446916492694
294,5.9585787253405975,8.064760769621413,6.658647242498386
295,6.863502420706764,7.279432690293254,7.234942598436164
296,4.206758042966162,7.169583781804421,5.25126116331795
297,3.8819942564826437,4.14768113509563,6.296495982648668
298,3.770500387389572,6.447603486432805,4.624540608446503
299,4.525003148113105,6.958778806256717,5.473427175790309
300,5.687906069401369,8.504646579970515,6.1142645496878405
301,5.3443920233172095,5.269973068774226,6.135625445527238
302,5.012049494814208,5.6854824348348805,6.646052573880325
303,3.4143468279263463,6.3076471477788605,5.189563757548772
304,3.088078177907079,4.799444245285717,5.182391829316163
305,5.738707570370494,8.638351049762232,5.639329383190245
306,5.518755581897033,8.36306384301755,5.845978963474262
307,4.026689356015648,5.834556757178676,6.509859307023333
308,3.884510617587736,6.438652453729783,5.3852738816515515
309,5.596339253547303,7.613089120716522,5.1767093774464685
310,5.9040006654155945,7.794020382639768,5.650490862345666
311,5.97343454467745,8.83947607369523,5.958263756821316
312,2.657579144654755,4.555803017554451,4.825783419981552
313,6.181252703793572,9.26873426669719,5.69302398289079
314,4.567764877552485,6.132634382228386,6.676395453617595
315,4.377838961525218,5.395062792167001,5.892690460060959
316,3.81222131832517,7.146171006762012,5.422168327617474
317,7.565166117367566,7.987131786021515,7.860820499395221
318,4.44093599359848,3.829826531829485,5.57703471035994
319,3.341862580717904,7.328702332090244,5.212198821904852
320,4.1598984822107905,4.730021534056142,6.516010704105619
321,5.308772808099784,5.397059634555109,6.218702798623333
322,5.539870910722748,7.773738786978966,6.526308374139153
323,5.292359912808909,6.820871158124487,5.780338631966266
324,5.040855284847098,6.804938194067518,6.197538836680383
325,5.064036497851496,8.478977912329082,5.545998694513699
326,4.2907350130587805,5.25048441842481,4.848765774233697
327,5.494279173191862,8.496987062310371,5.835701880280334
328,2.4856645067995213,5.375657589647156,4.106040518824494
329,6.847992803541695,7.616383504961648,7.170854111582257
330,4.9406041019188,6.075305420965549,7.046161746634983
331,5.5624054114216985,7.767704665367297,6.305297649410827
332,5.124134826859455,6.762020319881883,6.694048408647796
333,4.60866963196213,7.126192084380664,5.325320695840451
334,6.362384023740716,9.966784895359162,5.670487698042689
335,3.543600654599473,5.2962751464100535,4.140629914640967
336,4.93850022034456,8.204274569080944,4.829038407010084
337,3.720350301004538,6.9106053318394896,5.020815511296439
338,5.586926737035297,7.984653646831059,5.825770478638801
339,6.30778224586872,7.942917187178385,5.453786816190514
340,4.0530103606960735,6.351958366507636,6.170674969293854
341,4.284441398013428,6.533738961790245,5.586816356911387
342,5.712495849288598,9.045183711033701,5.622216021886349
343,5.038307067415451,7.033023989168035,5.287977060768957
344,4.1616068713599095,6.274130059015036,6.679172628727467
345,5.004137799772462,9.031442620413223,5.606872814053718
346,3.3155733401637337,5.532994482754661,5.540001729617518
347,4.18943505783301,4.94435649533504,5.677595897983059
348,6.016035516895403,7.324112571511231,6.378622122948701
349,6.774479942898861,9.950389990851026,5.530854679946226
350,6.61393807684905,8.421404504213676,6.205543355272848
351,3.8687866772980013,6.37828407594914,5.646938805488731
352,5.51360621301014,8.284249809305074,5.7530754369001995
353,5.529698087839384,9.304903158811552,5.715772494680522
354,5.728634004279887,7.163561625974027,5.596364621703138
355,5.80878588265212,7.036341066844144,6.098601177898183
356,4.071636463315952,8.45195833909521,3.835782637515775
357,4.444951215764287,6.660386028757909,4.35086342936284
358,4.49806495817295,6.973906498553117,5.204659203800974
359,4.562017573104657,5.345578520661126,6.393888892117502
360,5.091556701164024,7.58712236200898,5.39471572985432
361,4.241500632824973,7.65017678818894,4.725621565134556
362,3.877965573997422,8.752875069800965,4.583520231280443
363,5.813202002349518,5.88385888026622,6.533807725380905
364,2.0279656718064083,5.036185409836604,4.542649585201182
365,5.374984980675364,7.146316601631087,5.563053705828603
366,4.749020737908537,6.732171900302829,5.840485240662749
367,5.0129073849800765,6.051144365067809,6.341837765133412
368,6.883073062050304,8.554829231623419,6.682442156600085
369,4.977498592319074,7.009262575611379,5.690459549263848
370,5.009139963159645,4.825682469013353,6.947543111569005
371,4.5779229203720995,6.495847991769779,6.0399276333442415
372,5.290163778739509,5.909387239893116,6.8160724895751725
373,5.291358842165978,6.750118598002906,5.778018458683493
374,4.705881385453094,7.137518743043313,5.286435102789085
375,3.8615065638230983,6.3500875034549376,4.866947557886666
376,4.311357383527067,7.139256693562502,5.066469248593384
377,6.615993970887761,9.887559397404196,6.360663835140911
378,4.856639147548641,6.214943016192781,6.214159906643623
379,4.11543219786336,7.743799167027925,4.26661306525318
380,5.700045272572912,5.501968114097989,5.828795177076878
381,3.577013219558913,4.42124542106389,6.231371278908694
382,4.008266559545383,5.705040321736277,5.725827700120689
383,5.053864347295022,6.020467369577111,6.119187847315955
384,5.4792527914295315,8.36141001293171,5.164720698112894
385,4.1354656514028845,7.125655713911965,5.10357881284983
386,4.958198969969626,8.371325448266075,4.864735061600381
387,3.4097768759348055,6.939930261263008,5.354608013335623
388,4.583924273741938,8.441189081144742,4.828715598624401
389,3.6744760129207394,5.41987672600594,5.909193501291542
390,4.828647496221987,6.049008949674803,6.301168201244509
391,5.844089268089581,7.052913501338157,6.430720228889699
392,5.656360608266405,7.328700398392386,6.058598019229711
393,4.708840167552438,6.600637250723819,6.219620956894366
394,3.8897843445574924,5.902709336377943,5.529988283148874
395,2.6299545209623596,5.266632795730242,4.24356200778243
396,4.249472543435697,7.084965376563687,5.886093267554395
397,5.590895646060726,8.394634467271874,6.212370966803273
398,3.6173714497074716,5.045742753202296,5.7418602364513385
399,4.702439721527556,5.599623476261206,6.203505233917916
400,5.525951342279126,7.843054949387879,4.9490041011759125
401,5.404533763163272,7.185849413166716,5.933694755624673
402,5.45673926110425,7.476922507591903,5.888476016081685
403,4.003723024814001,6.066341676394053,5.879059405127149
404,4.9526253111354555,8.147081865719313,4.800236378786352
405,3.982265773284768,5.841619875452833,6.201438030645222
406,3.686663094987063,8.012707155297347,4.190377325100482
407,5.973645125047724,6.049925209334998,6.805454037691594
408,6.459989040254553,7.520465471394843,7.030622515550895
409,4.44800788179054,5.798276769048819,6.544985259642125
410,7.877572384265672,7.915119563815914,7.065165302247477
411,4.953267153028397,6.170462542730307,6.007262773584922
412,6.781482777416368,7.292413724970373,6.365851077807589
413,4.8690041576757155,8.66984704290842,4.499073460832654
414,6.213840646574442,6.901799634919943,7.424637411435455
415,4.366712552876173,5.793130764903214,5.61651885333551
416,4.570045771948587,6.515011417058482,6.00478779788912
417,5.815500584315958,8.406823633103956,5.878817667128112
418,6.161089691233078,5.8674700150775365,6.8579892413075285
419,3.4814497242048836,5.084340182113948,5.716219903950182
420,4.1868629071630314,6.089283012881028,5.903238686107014
421,5.325981338409285,7.137620924828571,5.3586344101665055
422,4.90698462480736,8.811662792905604,5.375690437246533
423,5.4511307191391785,4.556817163819632,6.477312863900999
424,4.297773569052825,6.237999629825165,6.536897221504266
425,4.6307115915828,7.939280602372909,5.561150479830726
426,5.238041810871837,8.91975892801628,5.870519547503241
427,5.82622646280085,7.041669301359443,6.361895168544149
428,3.72112490791282,6.3973204351103385,5.573840302781052
429,5.159829392617878,7.293738416516024,5.713055085957198
430,5.85805247345369,8.40072856031919,5.962965608004202
431,4.011054936666086,6.513675058558228,5.268332183708824
432,3.837605687450793,3.546949260201536,6.102635889088312
433,3.8994654560851307,6.929420387435663,5.144396968217498
434,6.766690368082909,8.38577322146157,5.616560386325829
435,5.072156677440692,6.421885619743155,6.550696362392898
436,4.6611690381089685,8.796855579003003,4.439999520983571
437,3.6417606606238255,4.866406888863057,4.965303724489672
438,6.443363035394025,6.489862100552909,7.28351572499049
439,4.181242020915303,8.241498372973169,4.889424342448724
440,3.7589248377261497,7.610828221876034,5.236022132450703
441,7.303869005909154,8.26699627455669,6.370118354169226
442,6.946606675096415,6.665264037626509,7.236034574918248
443,6.260749532820539,8.25061298941348,7.391992793393416
444,5.575225150767031,6.503892463364575,6.532116003948114
445,5.836666040195278,9.171480709499928,6.089510062393306
446,4.579278828699918,9.114819589051084,4.203130116140315
447,4.827611554870309,8.070218243544595,5.692955504199811
448,4.741329541226024,6.087661400070493,5.9686338132926835
449,5.351044326612591,8.015498317847525,6.241838338279277
450,3.6757690505260685,4.320973791818005,6.285879737359822
451,4.2165920159687875,5.831548150595187,5.040544103168889
452,4.771765115226265,7.8262956945407405,5.472260155914764
453,3.2139666468321524,5.989189625756572,5.042776254472913
454,4.893181975687846,6.382953003165049,5.958609671192524
455,4.468740305446133,6.654043528905413,5.250627567831197
456,3.8933100048950613,5.174778375706507,5.0600794109115705
457,4.010478812280367,7.573334657648485,4.464285560669902
458,4.098311687700403,3.197168175646806,5.951664451707864
459,4.20245231968648,7.365172203979759,5.62048754311292
460,4.118560874170654,5.279385315674784,5.675913199292111
461,3.5008241096140384,6.0322619468948755,6.055367500699619
462,4.605562529139295,7.916095689258624,5.330605521046221
463,4.852076822332165,7.7262092860818266,6.001528946598391
464,3.572375002246852,4.596640079333657,5.573875722307902
465,6.836115491086961,7.813280983352296,6.559561752855965
466,4.333175366969418,8.661993358266423,5.192806434879265
467,6.984936888067131,7.348151795813267,6.310743993649813
468,3.5146459168004816,7.519154136393768,5.067524704347625
469,5.191413311585668,7.228709622113288,5.941143580013939
470,5.211893942688185,5.860323067701874,7.0881944617379435
471,4.025737687878729,5.294953778917344,5.8725159530349575
472,4.397068834579053,7.707750910217848,6.086948570059609
473,2.994195927797199,5.286800028288156,4.222364399261467
474,5.418827436044856,8.388262441415597,5.381416899370278
475,5.119583868526935,6.838618534637846,5.343559176266389
476,6.279014577342004,6.584396662924015,5.604187911601765
477,4.67049508948277,6.438478411497641,5.620954552440611
478,4.523556462026906,7.844153984643913,5.356603374593157
479,3.9668898301345425,7.519453768730251,4.699009638028818
480,6.025091540784283,6.2598732617683295,6.79135593635479
481,5.364211336066591,8.401447071511104,6.057848506213556
482,5.675764448598354,8.066961750952128,6.651298259373544
483,5.981473079027467,8.866742160704172,5.8254892543520125
484,5.065487953710696,7.519787595538861,5.0606058551490065
485,6.369328574122435,7.955354799118314,5.991305784340297
486,5.8960031826614845,6.668576166176661,6.2160879706022465
487,4.865960016468302,6.913664399919993,6.252343185102781
488,6.388848132253105,7.408729579866142,5.814599509479748
489,4.47083257419726,4.865093338272278,5.738662064110192
490,4.863656981126002,7.2328599397075255,5.691091557665478
491,4.082755699042822,3.9668424551304367,6.207044797630897
492,2.26931701912675,3.5607429035312315,4.787785496233845
493,5.391812004357325,6.73995180415915,5.8713370721666465
494,5.081108965548596,6.971890444105674,5.713655561437467
495,3.6659505829169126,7.3725549566138415,4.636971727438769
496,4.17533432428745,8.070784935911131,3.5597792161090687
497,5.72249438971034,6.692734401577693,5.5269817042199705
498,5.657545208236886,5.662215796707187,6.358082034663538
499,6.661230400850652,7.219998513029471,7.169075461168731
500,6.594615995293854,7.463504968542643,6.842715772754969
501,5.5207275583092015,8.284955611273926,6.0319024044281875
502,5.948045869711233,6.104480511051443,6.361726652620886
503,3.176548967289177,8.434308942114559,4.516051406284642
504,5.970206421070166,6.346912225597489,6.409727029446071
505,4.9944006961129395,6.321430265874935,5.388329400533254
506,6.403815570245004,8.222506139040702,6.801040447772909
507,4.0594924983429,6.660069449779077,5.679025852609299
508,5.8906379294741456,7.302034533836766,6.300925522542669
509,6.059101107055678,5.843922917171636,6.32776858362663
510,6.900115317386552,8.607637696044169,6.666704329378399
511,3.8810654375122375,8.903859473840093,3.987963563257897
512,6.455003468680362,9.146511527082733,6.734445164743641
513,4.317471444581987,8.012331059718383,4.893313723102018
514,6.870349664516601,8.147318662081432,7.109575399072537
515,6.590276853372985,8.842273334208814,5.694582183679501
516,4.771935672246207,8.291136886016998,4.021784559088687
517,7.382187507158762,8.947956067747436,6.573219307575552
518,5.662992369665172,7.564462143929991,5.754184728401307
519,6.202789305530756,8.703325602142359,5.524068769434413
520,2.5393030821422546,4.634511184181205,4.677679993519051
521,4.910601452435675,8.46277202885268,4.7910363439490125
522,6.34307336803483,7.497640739821356,6.120200421507081
523,7.442186239650708,8.847455132773673,6.66913205995991
524,5.261176268061311,6.30275002377938,6.2909581388362055
525,4.725842661684669,7.55924104889746,5.49498387584604
526,5.124689133372447,6.504642890115791,5.9134326674786095
527,2.443249934103428,4.800386241722513,5.080989160105785
528,4.45330722869428,7.629387804288973,5.356279039877803
