,weather,winemaking_quality,wine_quality
108,3.140139502842097,5.669079546194004,4.490452872885848
109,5.458321444169529,8.868296710029757,4.279249357696592
110,2.7624962356000706,4.513796292936829,5.489953395342563
111,6.547206757273666,7.220707960708315,7.261499502027721
112,4.872410012111048,6.730832549152181,6.007023117783782
113,3.8874079246031537,6.081772008987465,5.497778872226047
114,4.1247431862987725,4.653657831311701,5.141126312510884
115,5.964052462612769,5.191846722483921,6.857853835742338
116,3.9690847831532263,4.430075672613047,5.32377493792289
117,6.539105466829509,9.146871768763576,5.758828359976735
118,6.035802166893734,7.362478733551979,6.678629519214077
119,3.088028940973296,5.248927607923283,4.787608101383903
120,5.219617525041884,8.174300220831148,6.076965576629689
121,5.108342970442167,7.58405517727348,4.593409876464374
122,5.411742878918856,5.019631777038586,5.407030156269051
123,5.9535971715417775,6.5244052475988,6.05162246700526
124,3.5186893378512836,5.241601030599992,4.6417882271541195
125,5.613945842066805,6.7257007576212535,6.613692354075415
126,5.869098414047321,6.091455331244669,6.971135926303267
127,5.922937022018569,8.3063074280387,5.769291276928089
128,4.129594884772429,9.28846222423123,4.31662486117048
129,5.313565689639265,6.81123855567281,6.098754076854578
130,5.907204819487585,6.7929198479086255,5.9263974788340406
131,4.08637674195928,8.980078656079822,4.13398405329064
132,5.3764135019871455,9.295693577972667,5.521573451854879
133,5.431203769604499,7.3485330583009105,7.030643931794832
134,4.797197455881882,6.45714154342596,5.758413600509206
135,3.4009085062233178,5.479947972905183,5.08173191226506
136,4.9811515175415115,4.940680482429195,5.697760497148534
137,5.838481637217918,7.1828458233292825,7.031214910084302
138,5.441211816365367,8.008908617376536,6.542665004225979
139,4.068092756450088,3.656821138652052,6.8465782750016695
140,3.303241400968233,6.538673039816671,4.537454904397685
141,5.388221704426914,6.682617652180737,5.832444826888717
142,6.8555358649023725,9.082146050998027,6.652087934772171
143,6.975277072916778,8.326447077235626,6.492390557359653
144,5.340227830789696,7.500918836039466,5.802844163921922
145,6.020267277476691,7.603159568354043,6.989925722956373
146,3.9820804346950567,7.6359462305253185,4.823708506884875
147,5.654110007830531,9.818514515139992,5.119113301898592
148,8.112047979411114,6.618282975571599,7.961133879395408
149,3.3841896252235646,6.122903159881442,4.816756978895253
150,4.496202594846713,4.296102486555952,6.015231103636639
151,4.546336340441143,6.361568614674869,5.728475069062741
152,4.1639372084548505,5.205607682332355,5.889491390394199
153,5.350318381641798,7.860428010308844,6.883550156597637
154,5.575895131258982,7.395820747308774,5.898139026836336
155,6.26967038171599,8.341204342572382,7.332993171678195
156,5.723315086084959,7.307593747134966,5.892730603072702
157,3.2414460203557836,5.694106972723987,5.505385910563406
158,4.354467441299,7.96587147413125,5.9573407929643905
159,3.6637149386988335,6.413146124008511,5.279510526336179
160,2.615340696622554,3.5312282401021435,5.12365527921488
161,6.535374418716179,8.560775094222876,6.258184255932672
162,4.319566820342668,7.327365462667489,6.015035251426599
163,4.356103965421038,8.926591222219717,4.894342026339411
164,4.383317433264514,5.013609252615089,6.041015181973318
165,4.572816257443371,6.044653439016998,5.801694239959024
166,6.353691142383846,7.86615498250583,6.388499235154061
167,4.2375977441981,6.557356022023027,5.982303815692011
168,4.3888464638328895,7.957940831601902,5.006888669050397
169,5.048197218511471,7.793743384122978,5.2607223910417655
170,4.84488905773178,9.111922718191707,4.595790908373829
171,6.283463034850859,8.534878921924339,6.22620449516698
172,3.485451276204844,3.3292920947254983,6.2897286053711605
173,4.935023054622809,5.615761498130424,5.917396323486519
174,4.41097437431273,6.837940952736993,5.033901242119551
175,5.8242611437850424,7.1063101205229025,6.284944574875111
176,6.18101500131344,7.512986631283161,6.377751342506674
177,4.636655849269432,6.293626873165304,4.432561754302708
178,6.712963427560849,7.408168142362077,6.719529887501801
179,8.02165243844096,9.360476738255255,7.2348010495242985
180,6.772742367631371,6.679915472921269,6.6710601380000565
181,5.3591352865118305,8.394727417756329,5.42505316308205
182,4.441961606291552,7.233717685903293,5.650286894267461
183,5.623198707919427,8.83927010531969,5.284633635479247
184,4.501925928146276,7.955902224648636,4.378821352155363
185,5.012094806655704,7.293860473510598,6.250424124278502
186,4.635389352497973,5.581841241578302,6.0171137123034715
187,4.950403235539055,5.9970764448410705,6.635735356730325
188,4.836782332726536,5.24919576657266,5.988600395146569
189,4.120295185371055,5.57345143843127,5.257050252790592
190,4.715079462834251,6.208877073836665,6.151829711039764
191,3.686567742838333,7.678322201109633,5.332120287010929
192,3.709005883634868,6.044894864466727,5.8851015617371525
193,4.609796971891383,7.472851853838699,4.925917365959472
194,3.9474079860109548,5.03447773534767,5.831169959517245
195,5.076263824148693,5.669185212422876,6.122802377380243
196,3.3561899741595917,4.314949877310623,5.094093151125108
197,2.0022616025529056,4.712932924981022,5.042020649508881
198,5.794680082459299,6.1608954498820925,5.849721767223882
199,3.676748324540317,5.939760881519972,5.524732484947749
200,4.311194172697609,6.207147597665644,6.055703088121912
201,5.467018614890079,5.760239846076053,6.308913840844465
202,3.979399933426611,5.868773002277148,5.264039059106273
203,4.320105499668305,5.1183077242781145,5.746449188380065
204,5.490788135061727,7.209028266372403,5.754108174040919
205,4.531698618997076,7.311407454788786,5.219615168100546
206,5.500029847096331,5.854747998922333,5.848516088054046
207,4.252578089942032,7.467658944865214,4.470308712986984
208,5.7847810291826605,7.929669165313683,5.668058567836831
209,4.719699226865246,5.83449634473577,5.540154378235137
210,4.579049548263149,4.638470657176489,6.162073208185672
211,4.900812581485216,6.0302346378526055,5.8307419382185195
212,4.475150752260997,7.621423528184591,4.875443749618281
213,5.55581289101838,8.203864260880858,5.902906060970391
214,4.220689424140276,7.192924663880778,5.36573314498472
215,6.531113995882147,6.7045154218724585,6.07984548300871
216,4.878697674042784,6.559710852258379,5.418169117944549
217,5.663633400437508,5.5783996625913,6.001181636520562
218,4.917108134507247,6.865212674321605,5.530553963472803
219,6.528146180957826,9.685255795663421,6.041836135304965
220,5.442624766116589,4.653014498860407,6.968451960900345
221,3.5245930196715545,5.485104813986876,5.213301727996338
222,4.7438377027241865,8.591106856543346,5.193156524020682
223,5.686712300047533,8.381525945170583,6.271789464908779
224,5.764461981379145,6.923465262338326,5.816212765912804
225,5.2134329145038265,7.516024010134407,5.5663231718708355
226,2.5358691092810917,5.2775770838424725,5.150687141714006
227,5.098078838149791,7.085036701295814,5.4008316894442405
228,4.149165670287123,5.358506305311812,5.18978072120112
229,6.176218079425777,7.991280000620832,6.4421996877770065
230,4.5607602168336525,7.172629120687162,5.159812006483619
231,5.035390461378205,7.219702965991096,6.224867220530826
232,5.71143213916593,9.293187310505004,5.191527889119444
233,4.280223402178716,6.50841352351842,5.747316751647516
234,3.825759319994514,5.295543277091801,5.458915454920801
235,6.113449981949635,6.978854549749994,5.651404349162478
236,5.153911996490842,9.02746791248357,4.549554093104659
237,6.746444462269789,9.362939948377097,6.469308987657834
238,2.5618584379788873,6.085788148647173,4.781271040504087
239,4.9735094670501825,7.803104398437254,5.244218653234599
240,3.6906639742852945,7.004543111182527,4.4328923174265835
241,6.031757099711055,7.516405400737055,6.041993208299407
242,5.112605329558919,8.276321319602578,5.2744628663827315
243,5.594297614140817,6.786829160151784,5.874243176315265
244,4.200435552665591,5.508372178261026,5.290821422847204
245,6.842450027861525,7.9376037749961945,7.26053289442548
246,5.585490609907563,5.9914472222674515,6.902973540035664
247,5.358449149351678,7.368249334700527,5.647340782263243
248,3.9856552277975803,6.165029382654465,5.441610196673434
249,5.723740576246954,8.942117506026348,5.1205875538355805
